host,time,method,url,response,bytes,datetime
128.120.251.11,808344469,GET,/ksc.html,200,7131,1995-08-13 14:07:49
128.120.251.11,808344471,GET,/images/ksclogo-medium.gif,200,5866,1995-08-13 14:07:51
128.120.251.11,808344476,GET,/images/USA-logosmall.gif,200,234,1995-08-13 14:07:56
128.120.251.11,808344476,GET,/images/NASA-logosmall.gif,200,786,1995-08-13 14:07:56
128.120.251.11,808344477,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-13 14:07:57
128.120.251.11,808344480,GET,/images/WORLD-logosmall.gif,200,669,1995-08-13 14:08:00
128.120.251.20,808374511,GET,/shuttle/missions/missions.html,200,8677,1995-08-13 22:28:31
128.120.251.20,808374514,GET,/images/launchmedium.gif,200,11853,1995-08-13 22:28:34
128.120.251.20,808374519,GET,/images/NASA-logosmall.gif,200,786,1995-08-13 22:28:39
128.120.251.20,808374519,GET,/images/KSC-logosmall.gif,200,1204,1995-08-13 22:28:39
128.120.33.70,807924805,GET,/shuttle/missions/sts-62/sts-62-patch-small.gif,200,14385,1995-08-08 17:33:25
128.120.33.70,807924819,GET,/shuttle/missions/sts-62/mission-sts-62.html,200,64620,1995-08-08 17:33:39
128.120.40.60,808293223,GET,/facts/faq04.html,200,27063,1995-08-12 23:53:43
128.120.5.41,805403896,GET,/history/apollo/apollo-13/apollo-13.html,200,18114,1995-07-10 13:18:16
128.120.5.41,805403897,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859,1995-07-10 13:18:17
128.120.5.41,805403909,GET,/images/ksclogosmall.gif,200,3635,1995-07-10 13:18:29
128.120.5.41,805403909,GET,/history/apollo/images/footprint-logo.gif,200,4209,1995-07-10 13:18:29
128.120.5.41,805404003,GET,/history/apollo/apollo.html,200,3260,1995-07-10 13:20:03
128.120.5.41,805404006,GET,/images/KSC-logosmall.gif,200,1204,1995-07-10 13:20:06
128.120.5.41,805404006,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-07-10 13:20:06
128.120.5.41,805404010,GET,/history/apollo/images/footprint-small.gif,200,18149,1995-07-10 13:20:10
128.120.50.116,809667742,GET,/ksc.html,200,7089,1995-08-28 21:42:22
128.120.50.116,809667743,GET,/images/ksclogo-medium.gif,200,5866,1995-08-28 21:42:23
128.120.50.116,809667745,GET,/images/NASA-logosmall.gif,200,786,1995-08-28 21:42:25
128.120.50.116,809667745,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-28 21:42:25
128.120.50.116,809667745,GET,/images/USA-logosmall.gif,200,234,1995-08-28 21:42:25
128.120.50.116,809667746,GET,/images/WORLD-logosmall.gif,200,669,1995-08-28 21:42:26
128.120.50.116,809667758,GET,/shuttle/countdown/,200,4745,1995-08-28 21:42:38
128.120.50.116,809667759,GET,/images/KSC-logosmall.gif,200,1204,1995-08-28 21:42:39
128.120.50.116,809667762,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-28 21:42:42
128.120.50.116,809667788,GET,/shuttle/missions/sts-69/images/images.html,200,2443,1995-08-28 21:43:08
128.120.50.116,809667949,GET,/shuttle/missions/sts-69/liftoff.html,200,6174,1995-08-28 21:45:49
128.120.50.116,809667950,GET,/shuttle/countdown/video/sts-69-prelaunch-pad.gif,200,32582,1995-08-28 21:45:50
128.120.50.229,807578032,GET,/shuttle/missions/missions.html,200,8677,1995-08-04 17:13:52
128.120.7.193,806893384,GET,/images/,200,17688,1995-07-27 19:03:04
128.120.7.193,806893386,GET,/icons/blank.xbm,200,509,1995-07-27 19:03:06
128.120.7.193,806893386,GET,/icons/menu.xbm,200,527,1995-07-27 19:03:06
128.120.7.193,806893386,GET,/icons/image.xbm,200,509,1995-07-27 19:03:06
128.120.7.193,806893387,GET,/icons/unknown.xbm,200,515,1995-07-27 19:03:07
128.120.71.79,808366424,GET,/shuttle/countdown/,200,4673,1995-08-13 20:13:44
128.120.71.79,808366425,GET,/images/NASA-logosmall.gif,200,786,1995-08-13 20:13:45
128.120.71.79,808366425,GET,/images/KSC-logosmall.gif,200,1204,1995-08-13 20:13:45
128.120.71.79,808366426,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-13 20:13:46
128.120.94.112,806797023,GET,/shuttle/countdown/liftoff.html,200,5220,1995-07-26 16:17:03
128.120.94.112,806797030,GET,/images/NASA-logosmall.gif,200,786,1995-07-26 16:17:10
128.120.94.112,806797035,GET,/shuttle/countdown/video/livevideo2.gif,200,71319,1995-07-26 16:17:15
128.122.132.168,806293998,GET,/shuttle/missions/sts-65/sts-65-patch-small.gif,200,11757,1995-07-20 20:33:18
128.122.132.168,806294009,GET,/shuttle/missions/sts-65/mission-sts-65.html,200,130925,1995-07-20 20:33:29
128.122.136.140,808402756,GET,/facilities/vab.html,200,4045,1995-08-14 06:19:16
128.122.136.140,808402759,GET,/images/vab-small.gif,200,35709,1995-08-14 06:19:19
128.122.136.140,808402759,GET,/images/ksclogosmall.gif,304,0,1995-08-14 06:19:19
128.122.136.140,808402760,GET,/images/kscmap-tiny.gif,200,2537,1995-08-14 06:19:20
128.122.188.62,807821956,GET,/images/,200,17688,1995-08-07 12:59:16
128.122.188.62,807821957,GET,/icons/menu.xbm,200,527,1995-08-07 12:59:17
128.122.188.62,807821957,GET,/icons/blank.xbm,200,509,1995-08-07 12:59:17
128.122.188.62,807821957,GET,/icons/image.xbm,200,509,1995-08-07 12:59:17
128.122.188.62,807821962,GET,/icons/unknown.xbm,200,515,1995-08-07 12:59:22
128.122.205.231,806701775,GET,/shuttle/countdown/liftoff.html,200,5220,1995-07-25 13:49:35
128.122.205.231,806701777,GET,/images/NASA-logosmall.gif,200,786,1995-07-25 13:49:37
128.122.205.231,806701781,GET,/shuttle/countdown/video/livevideo2.gif,200,71319,1995-07-25 13:49:41
128.122.205.231,806701790,GET,/shuttle/missions/sts-70/movies/movies.html,200,2864,1995-07-25 13:49:50
128.122.205.231,806701791,GET,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5978,1995-07-25 13:49:51
128.122.205.231,806701812,GET,/shuttle/missions/sts-70/movies/woodpecker.mpg,200,190269,1995-07-25 13:50:12
128.122.250.21,808310836,GET,/images/,200,17688,1995-08-13 04:47:16
128.122.4.55,807982398,GET,/images/,200,17688,1995-08-09 09:33:18
128.122.4.55,807982400,GET,/icons/image.xbm,200,509,1995-08-09 09:33:20
128.122.4.55,807982400,GET,/icons/menu.xbm,200,527,1995-08-09 09:33:20
128.122.4.55,807982400,GET,/icons/unknown.xbm,200,515,1995-08-09 09:33:20
128.123.111.34,806023608,GET,/,200,7071,1995-07-17 17:26:48
128.123.111.34,806023610,GET,/images/ksclogo-medium.gif,200,5866,1995-07-17 17:26:50
128.123.111.34,806023611,GET,/images/NASA-logosmall.gif,200,786,1995-07-17 17:26:51
128.123.111.34,806023611,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-17 17:26:51
128.123.111.34,806023615,GET,/images/WORLD-logosmall.gif,200,669,1995-07-17 17:26:55
128.123.111.34,806023641,GET,/shuttle/missions/sts-71/images/images.html,200,8529,1995-07-17 17:27:21
128.123.111.34,806023675,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.gif,200,21957,1995-07-17 17:27:55
128.123.111.34,806023693,GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.gif,200,31242,1995-07-17 17:28:13
128.123.111.34,806023713,GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg,200,45966,1995-07-17 17:28:33
128.123.34.101,808381522,GET,/shuttle/missions/sts-71/movies/movies.html,200,3381,1995-08-14 00:25:22
128.123.34.101,808381523,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054,1995-08-14 00:25:23
128.123.34.101,808381623,GET,/shuttle/missions/sts-71/movies/sts-71-launch.mpg,200,1121554,1995-08-14 00:27:03
128.123.34.101,808386929,GET,/shuttle/missions/sts-71/movies/movies.html,200,3381,1995-08-14 01:55:29
128.123.34.101,808386930,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054,1995-08-14 01:55:30
128.123.34.101,808386983,GET,/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg,200,887988,1995-08-14 01:56:23
128.123.34.101,808387253,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,305722,1995-08-14 02:00:53
128.123.34.101,808387453,GET,/shuttle/missions/sts-53/movies/sts-53-launch.mpg,200,1269716,1995-08-14 02:04:13
128.123.34.101,808387472,GET,/shuttle/missions/sts-71/movies/sts-71-launch-3.mpg,200,130724,1995-08-14 02:04:32
128.123.34.103,808379274,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11264,1995-08-13 23:47:54
128.123.34.103,808379274,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083,1995-08-13 23:47:54
128.123.34.103,808379276,GET,/images/KSC-logosmall.gif,200,1204,1995-08-13 23:47:56
128.123.34.103,808379276,GET,/images/launch-logo.gif,200,1713,1995-08-13 23:47:56
128.123.34.103,808379276,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-13 23:47:56
128.123.34.103,808379282,GET,/shuttle/countdown/,200,4673,1995-08-13 23:48:02
128.123.34.103,808379283,GET,/images/NASA-logosmall.gif,200,786,1995-08-13 23:48:03
128.123.34.103,808379283,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-13 23:48:03
128.123.34.103,808379292,GET,/shuttle/missions/sts-69/images/images.html,200,2443,1995-08-13 23:48:12
128.123.34.103,808379318,GET,/shuttle/missions/sts-69/images/KSC-95EC-1032.jpg,200,72117,1995-08-13 23:48:38
128.123.34.103,808379342,GET,/shuttle/missions/sts-69/images/KSC-95EC-0694.jpg,200,97042,1995-08-13 23:49:02
128.123.39.18,808284569,GET,/images/,200,17688,1995-08-12 21:29:29
128.123.39.18,808284570,GET,/icons/blank.xbm,200,509,1995-08-12 21:29:30
128.123.39.18,808284570,GET,/icons/menu.xbm,200,527,1995-08-12 21:29:30
128.123.39.18,808284570,GET,/icons/image.xbm,200,509,1995-08-12 21:29:30
128.123.39.18,808284571,GET,/icons/unknown.xbm,200,515,1995-08-12 21:29:31
128.125.168.83,804797400,GET,/shuttle/countdown/,200,3985,1995-07-03 12:50:00
128.125.168.83,804797411,GET,/images/NASA-logosmall.gif,200,786,1995-07-03 12:50:11
128.125.168.83,804797411,GET,/images/KSC-logosmall.gif,200,1204,1995-07-03 12:50:11
128.125.168.83,804797412,GET,/shuttle/countdown/count.gif,200,40310,1995-07-03 12:50:12
128.125.172.144,809127638,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11996,1995-08-22 15:40:38
128.125.172.144,809127639,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083,1995-08-22 15:40:39
128.125.172.144,809127642,GET,/images/KSC-logosmall.gif,200,1204,1995-08-22 15:40:42
128.125.172.144,809127645,GET,/images/launch-logo.gif,200,1713,1995-08-22 15:40:45
128.125.172.144,809127646,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-22 15:40:46
128.125.172.144,809127652,GET,/shuttle/countdown/,200,4745,1995-08-22 15:40:52
128.125.172.144,809127654,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-22 15:40:54
128.125.172.144,809127656,GET,/images/NASA-logosmall.gif,200,786,1995-08-22 15:40:56
128.125.172.144,809127663,GET,/shuttle/countdown/lps/fr.html,200,1879,1995-08-22 15:41:03
128.125.172.144,809127664,GET,/shuttle/countdown/lps/fr.gif,200,30232,1995-08-22 15:41:04
128.125.172.144,809127667,GET,/shuttle/countdown/lps/back.gif,200,1289,1995-08-22 15:41:07
128.125.172.144,809127677,GET,/htbin/cdt_main.pl,200,3714,1995-08-22 15:41:17
128.125.172.144,809127677,GET,/shuttle/countdown/images/countclock.gif,200,13994,1995-08-22 15:41:17
128.125.172.144,809127690,GET,/shuttle/countdown/liftoff.html,200,5222,1995-08-22 15:41:30
128.125.172.144,809127693,GET,/shuttle/countdown/video/livevideo2.gif,200,69067,1995-08-22 15:41:33
128.125.172.144,809127865,GET,/images/NASA-logosmall.gif,200,786,1995-08-22 15:44:25
128.125.172.144,809127869,GET,/shuttle/countdown/video/livevideo2.gif,200,69067,1995-08-22 15:44:29
128.125.222.117,808372762,GET,/software/winvn/winvn.html,200,9866,1995-08-13 21:59:22
128.125.222.117,808372764,GET,/software/winvn/winvn.gif,200,25218,1995-08-13 21:59:24
128.125.222.117,808372764,GET,/software/winvn/bluemarb.gif,200,4441,1995-08-13 21:59:24
128.125.222.117,808372765,GET,/images/construct.gif,200,1414,1995-08-13 21:59:25
128.125.222.117,808372766,GET,/software/winvn/wvsmall.gif,200,13372,1995-08-13 21:59:26
128.125.222.117,808372769,GET,/images/KSC-logosmall.gif,200,1204,1995-08-13 21:59:29
128.125.222.117,808372770,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-13 21:59:30
128.125.222.117,808372780,GET,/images/USA-logosmall.gif,200,234,1995-08-13 21:59:40
128.125.222.117,808372780,GET,/images/WORLD-logosmall.gif,200,669,1995-08-13 21:59:40
128.125.222.138,808269839,GET,/ksc.html,200,7131,1995-08-12 17:23:59
128.125.222.138,808269841,GET,/images/ksclogo-medium.gif,200,5866,1995-08-12 17:24:01
128.125.222.138,808269846,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-12 17:24:06
128.125.222.138,808269846,GET,/images/NASA-logosmall.gif,200,786,1995-08-12 17:24:06
128.125.222.138,808269849,GET,/images/USA-logosmall.gif,200,234,1995-08-12 17:24:09
128.125.222.138,808269852,GET,/images/WORLD-logosmall.gif,200,669,1995-08-12 17:24:12
128.125.222.138,808269874,GET,/shuttle/countdown/,200,4673,1995-08-12 17:24:34
128.125.222.138,808269880,GET,/images/KSC-logosmall.gif,200,1204,1995-08-12 17:24:40
128.125.222.138,808269896,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-12 17:24:56
128.125.223.69,808326098,GET,/ksc.html,200,7131,1995-08-13 09:01:38
128.125.223.69,808326118,GET,/shuttle/countdown/,200,4673,1995-08-13 09:01:58
128.125.223.69,808326126,GET,/shuttle/countdown/,200,4673,1995-08-13 09:02:06
128.125.223.69,808326130,GET,/images/NASA-logosmall.gif,200,786,1995-08-13 09:02:10
128.125.223.69,808326130,GET,/images/KSC-logosmall.gif,200,1204,1995-08-13 09:02:10
128.125.223.69,808326140,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-13 09:02:20
128.125.223.69,808326377,GET,/htbin/cdt_main.pl,200,3674,1995-08-13 09:06:17
128.125.223.69,808363819,GET,/ksc.html,200,7131,1995-08-13 19:30:19
128.125.223.69,808364172,GET,/ksc.html,200,7131,1995-08-13 19:36:12
128.125.223.69,808364186,GET,/shuttle/missions/missions.html,200,8677,1995-08-13 19:36:26
128.125.223.69,808364216,GET,/history/history.html,200,1602,1995-08-13 19:36:56
128.125.223.69,808364226,GET,/shuttle/missions/missions.html,200,8677,1995-08-13 19:37:06
128.125.223.69,808364268,GET,/history/history.html,200,1602,1995-08-13 19:37:48
128.125.223.69,808364272,GET,/history/apollo/apollo.html,200,3260,1995-08-13 19:37:52
128.125.223.69,808364302,GET,/shuttle/missions/sts-71/movies/movies.html,200,3381,1995-08-13 19:38:22
128.125.223.69,808364354,GET,/shuttle/missions/sts-70/movies/movies.html,200,2979,1995-08-13 19:39:14
128.125.223.69,808364454,GET,/shuttle/missions/sts-70/movies/movies.html,200,2979,1995-08-13 19:40:54
128.125.223.69,808365024,GET,/shuttle/missions/sts-70/movies/sts-70-launch.mpg,200,717587,1995-08-13 19:50:24
128.125.224.135,808374717,GET,/software/winvn/winvn.html,304,0,1995-08-13 22:31:57
128.125.224.135,808374718,GET,/software/winvn/winvn.gif,304,0,1995-08-13 22:31:58
128.125.224.135,808374718,GET,/software/winvn/bluemarb.gif,304,0,1995-08-13 22:31:58
128.125.224.135,808374718,GET,/software/winvn/wvsmall.gif,304,0,1995-08-13 22:31:58
128.125.224.135,808374718,GET,/images/construct.gif,304,0,1995-08-13 22:31:58
128.125.224.135,808374719,GET,/images/KSC-logosmall.gif,304,0,1995-08-13 22:31:59
128.125.224.135,808374719,GET,/images/MOSAIC-logosmall.gif,304,0,1995-08-13 22:31:59
128.125.224.135,808374719,GET,/images/USA-logosmall.gif,304,0,1995-08-13 22:31:59
128.125.224.135,808374719,GET,/images/WORLD-logosmall.gif,304,0,1995-08-13 22:31:59
128.125.35.69,806630170,GET,/history/apollo/,200,6245,1995-07-24 17:56:10
128.125.56.9,808250505,GET,/ksc.html,200,7131,1995-08-12 12:01:45
128.125.56.9,808250506,GET,/images/ksclogo-medium.gif,304,0,1995-08-12 12:01:46
128.125.56.9,808250506,GET,/images/NASA-logosmall.gif,304,0,1995-08-12 12:01:46
128.125.56.9,808250506,GET,/images/MOSAIC-logosmall.gif,304,0,1995-08-12 12:01:46
128.125.56.9,808250506,GET,/images/USA-logosmall.gif,304,0,1995-08-12 12:01:46
128.125.56.9,808250506,GET,/images/WORLD-logosmall.gif,304,0,1995-08-12 12:01:46
128.125.56.9,808250513,GET,/shuttle/missions/missions.html,200,8677,1995-08-12 12:01:53
128.125.56.9,808250514,GET,/images/launchmedium.gif,200,11853,1995-08-12 12:01:54
128.125.56.9,808250515,GET,/images/KSC-logosmall.gif,304,0,1995-08-12 12:01:55
128.125.56.9,808250527,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11264,1995-08-12 12:02:07
128.125.56.9,808250527,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,304,0,1995-08-12 12:02:07
128.125.56.9,808250529,GET,/images/launch-logo.gif,304,0,1995-08-12 12:02:09
128.125.56.9,808250529,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-12 12:02:09
128.125.56.9,808250537,GET,/shuttle/countdown/,200,4673,1995-08-12 12:02:17
128.125.56.9,808250538,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-12 12:02:18
128.125.56.9,808250560,GET,/shuttle/missions/sts-69/images/images.html,200,2443,1995-08-12 12:02:40
128.125.56.9,808250575,GET,/shuttle/missions/sts-69/images/KSC-95EC-0694.jpg,200,97042,1995-08-12 12:02:55
128.125.56.9,808250672,GET,/shuttle/missions/sts-69/images/KSC-95EC-1032.jpg,200,72117,1995-08-12 12:04:32
128.125.60.216,808447625,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11910,1995-08-14 18:47:05
128.125.60.216,808447626,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083,1995-08-14 18:47:06
128.125.60.216,808447637,GET,/images/KSC-logosmall.gif,200,1204,1995-08-14 18:47:17
128.125.60.216,808447637,GET,/images/launch-logo.gif,200,1713,1995-08-14 18:47:17
128.125.60.216,808447637,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-14 18:47:17
128.125.60.216,808447658,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11910,1995-08-14 18:47:38
128.125.78.154,808603798,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11836,1995-08-16 14:09:58
128.125.78.154,808603800,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083,1995-08-16 14:10:00
128.125.78.154,808603804,GET,/images/KSC-logosmall.gif,200,1204,1995-08-16 14:10:04
128.125.78.154,808603805,GET,/images/launch-logo.gif,200,1713,1995-08-16 14:10:05
128.125.78.154,808603806,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-08-16 14:10:06
128.125.78.154,808603871,GET,/shuttle/resources/orbiters/endeavour.html,200,6168,1995-08-16 14:11:11
128.125.78.154,808603874,GET,/shuttle/resources/orbiters/endeavour-logo.gif,200,5052,1995-08-16 14:11:14
128.125.78.154,808603875,GET,/images/ksclogosmall.gif,200,3635,1995-08-16 14:11:15
128.125.78.154,808603876,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932,1995-08-16 14:11:16
128.126.104.25,805466475,GET,/shuttle/missions/sts-63/mission-sts-63.html,200,53036,1995-07-11 06:41:15
128.126.104.25,805466485,GET,/shuttle/missions/sts-63/sts-63-patch-small.gif,200,16102,1995-07-11 06:41:25
128.126.104.25,805466493,GET,/images/KSC-logosmall.gif,200,1204,1995-07-11 06:41:33
128.126.104.25,805466495,GET,/images/launch-logo.gif,200,1713,1995-07-11 06:41:35
128.126.104.25,805466498,GET,/history/apollo/images/apollo-logo1.gif,200,1173,1995-07-11 06:41:38
128.126.114.110,804789434,GET,/shuttle/missions/missions.html,200,8677,1995-07-03 10:37:14
128.126.114.110,804789513,GET,/images/launchmedium.gif,200,11853,1995-07-03 10:38:33
128.126.114.110,804789592,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12290,1995-07-03 10:39:52
128.126.114.110,804942962,GET,/,200,7074,1995-07-05 05:16:02
128.126.114.110,804943041,GET,/images/ksclogo-medium.gif,200,5866,1995-07-05 05:17:21
128.126.114.110,804943124,GET,/images/NASA-logosmall.gif,200,786,1995-07-05 05:18:44
128.126.114.110,804943201,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-05 05:20:01
128.126.114.110,804943278,GET,/images/USA-logosmall.gif,200,234,1995-07-05 05:21:18
128.126.114.110,804943354,GET,/images/WORLD-logosmall.gif,200,669,1995-07-05 05:22:34
128.126.114.110,805029179,GET,/shuttle/missions/sts-71/images/images.html,200,7634,1995-07-06 05:12:59
128.126.114.110,805029284,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg,200,46888,1995-07-06 05:14:44
128.126.114.110,805029443,GET,/shuttle/missions/sts-71/images/KSC-95EC-0912.gif,200,48305,1995-07-06 05:17:23
128.126.121.188,809372381,GET,/facts/faq04.html,200,27063,1995-08-25 11:39:41
128.126.121.188,809372393,GET,/images/faq.gif,200,263,1995-08-25 11:39:53
128.126.121.188,809372393,GET,/images/ksclogosmall.gif,200,3635,1995-08-25 11:39:53
128.126.121.188,809372846,GET,/shuttle/technology/sts-newsref/sts-cron.html,200,200051,1995-08-25 11:47:26
128.126.121.188,809372854,GET,/images/KSC-logosmall.gif,200,1204,1995-08-25 11:47:34
128.126.121.188,809372857,GET,/images/shuttle-patch-logo.gif,200,891,1995-08-25 11:47:37
128.126.121.188,809373073,GET,/facts/facts.html,200,4970,1995-08-25 11:51:13
128.126.121.188,809373076,GET,/images/NASA-logosmall.gif,200,786,1995-08-25 11:51:16
128.126.121.188,809644206,GET,/images/ksclogosmall.gif,304,0,1995-08-28 15:10:06
128.126.121.188,809644206,GET,/images/faq.gif,304,0,1995-08-28 15:10:06
128.126.122.5,804797482,GET,/shuttle/countdown/liftoff.html,200,4535,1995-07-03 12:51:22
128.126.122.5,804797494,GET,/shuttle/countdown/video/livevideo.gif,200,61490,1995-07-03 12:51:34
128.126.122.5,804798161,GET,/shuttle/missions/sts-71/movies/sts-71-launch.mpg,200,1121554,1995-07-03 13:02:41
128.126.152.205,805645635,GET,/shuttle/countdown/liftoff.html,200,2578,1995-07-13 08:27:15
128.126.152.205,805645650,GET,/images/NASA-logosmall.gif,200,786,1995-07-13 08:27:30
128.126.152.205,805646021,GET,/shuttle/countdown/video/livevideo.gif,200,68135,1995-07-13 08:33:41
128.126.152.205,805646031,GET,/shuttle/countdown/video/livevideo.gif,200,57344,1995-07-13 08:33:51
128.126.153.106,806346993,GET,/shuttle/countdown/,200,4324,1995-07-21 11:16:33
128.126.153.106,806346995,GET,/images/NASA-logosmall.gif,200,786,1995-07-21 11:16:35
128.126.153.106,806346995,GET,/images/KSC-logosmall.gif,200,1204,1995-07-21 11:16:35
128.126.153.106,806346996,GET,/shuttle/countdown/count70.gif,200,46573,1995-07-21 11:16:36
128.126.188.33,809908166,GET,/shuttle/missions/sts-69/images/images.html,200,2443,1995-08-31 16:29:26
128.126.188.33,809908181,GET,/shuttle/missions/sts-69/images/KSC-95EC-1032.jpg,200,72117,1995-08-31 16:29:41
128.126.188.33,809908209,GET,/shuttle/countdown/,200,4745,1995-08-31 16:30:09
128.126.188.33,809908215,GET,/images/NASA-logosmall.gif,200,786,1995-08-31 16:30:15
128.126.188.33,809908215,GET,/images/KSC-logosmall.gif,200,1204,1995-08-31 16:30:15
128.126.188.33,809908218,GET,/shuttle/missions/sts-69/count69.gif,200,46053,1995-08-31 16:30:18
128.126.216.37,807282734,GET,/software/winvn/winvn.html,200,9866,1995-08-01 07:12:14
128.126.216.37,807282739,GET,/software/winvn/wvsmall.gif,200,13372,1995-08-01 07:12:19
128.126.216.37,807282739,GET,/software/winvn/bluemarb.gif,200,4441,1995-08-01 07:12:19
128.126.216.37,807282739,GET,/images/construct.gif,200,1414,1995-08-01 07:12:19
128.126.216.37,807282739,GET,/software/winvn/winvn.gif,200,25218,1995-08-01 07:12:19
128.126.216.37,807282749,GET,/images/KSC-logosmall.gif,200,1204,1995-08-01 07:12:29
128.126.216.37,807282750,GET,/images/WORLD-logosmall.gif,200,669,1995-08-01 07:12:30
128.126.216.37,807282750,GET,/images/USA-logosmall.gif,200,234,1995-08-01 07:12:30
128.126.216.37,807282752,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-01 07:12:32
128.126.216.37,807282825,GET,/software/winvn/wvlarge.gif,200,23416,1995-08-01 07:13:45
128.126.220.56,809632785,GET,/images/shuttle-patch-logo.gif,200,891,1995-08-28 11:59:45
128.126.220.56,809632785,GET,/images/KSC-logosmall.gif,200,1204,1995-08-28 11:59:45
128.126.221.228,804957399,GET,/ksc.html,200,7074,1995-07-05 09:16:39
128.126.221.228,804957401,GET,/images/ksclogo-medium.gif,200,5866,1995-07-05 09:16:41
128.126.221.228,804957403,GET,/images/NASA-logosmall.gif,200,786,1995-07-05 09:16:43
128.126.221.228,804957403,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-05 09:16:43
128.126.221.228,804957403,GET,/images/USA-logosmall.gif,200,234,1995-07-05 09:16:43
128.126.221.228,804957413,GET,/images/WORLD-logosmall.gif,200,669,1995-07-05 09:16:53
128.126.221.228,804957434,GET,/shuttle/countdown/,200,3985,1995-07-05 09:17:14
128.126.221.228,804957438,GET,/images/KSC-logosmall.gif,200,1204,1995-07-05 09:17:18
128.126.221.228,804957441,GET,/shuttle/countdown/count.gif,200,40310,1995-07-05 09:17:21
128.126.221.228,804957461,GET,/shuttle/missions/sts-71/images/images.html,200,7634,1995-07-05 09:17:41
128.126.221.228,804957525,GET,/shuttle/missions/sts-71/images/index71.gif,200,131072,1995-07-05 09:18:45
128.126.221.228,804957552,GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg,200,45966,1995-07-05 09:19:12
128.126.221.228,805407212,GET,/,200,7067,1995-07-10 14:13:32
128.126.221.228,805407214,GET,/images/NASA-logosmall.gif,200,786,1995-07-10 14:13:34
128.126.221.228,805407216,GET,/images/ksclogo-medium.gif,200,5866,1995-07-10 14:13:36
128.126.221.228,805407218,GET,/images/USA-logosmall.gif,200,234,1995-07-10 14:13:38
128.126.221.228,805407218,GET,/images/WORLD-logosmall.gif,200,669,1995-07-10 14:13:38
128.126.221.228,805407223,GET,/images/MOSAIC-logosmall.gif,200,363,1995-07-10 14:13:43
128.126.221.228,805407228,GET,/images/ksclogo.gif,200,14298,1995-07-10 14:13:48
128.126.238.217,809628298,GET,/,200,7089,1995-08-28 10:44:58
128.126.238.217,809628301,GET,/images/ksclogo-medium.gif,200,5866,1995-08-28 10:45:01
128.126.238.217,809628305,GET,/images/NASA-logosmall.gif,200,786,1995-08-28 10:45:05
128.126.238.217,809628305,GET,/images/MOSAIC-logosmall.gif,200,363,1995-08-28 10:45:05
128.126.238.217,809628305,GET,/images/USA-logosmall.gif,200,234,1995-08-28 10:45:05
128.126.238.217,809628311,GET,/images/WORLD-logosmall.gif,200,669,1995-08-28 10:45:11
